Symbol,Name,1D_Chart,Price_intraday,Change,Change_pct
^ITA-EU,ISHARES DJ US AEROSPACE and D,https://finance.yahoo.com/chart/%5EITA-EU,"4,171.65","+1,726.76",+70.63%
^USCA-EU,XTRACKERS MSCI USA CLIMATE ACTI,https://finance.yahoo.com/chart/%5EUSCA-EU,8.02,+3.31,+70.28%
^QLTY-TC,GMO U.S. QUALITY ETF TOTAL CASH,https://finance.yahoo.com/chart/%5EQLTY-TC,"1,521.38",+627.60,+70.22%
^USTB-EU,USAA Core Short-Term Bond ETF E,https://finance.yahoo.com/chart/%5EUSTB-EU,"42,521.44","+17,452.21",+69.62%
^TAFL-EU,AB TAX-AWARE LONG MUNICIPAL ETF,https://finance.yahoo.com/chart/%5ETAFL-EU,"18,907.18","+7,705.93",+68.80%
^WCME-TC,FIRST TRUST WCM DEVELOPING WORL,https://finance.yahoo.com/chart/%5EWCME-TC,"10,775.77","+4,365.69",+68.11%
^KCE-TC,SPDR KBW Capital Markets ETF (T,https://finance.yahoo.com/chart/%5EKCE-TC,209.86,+84.97,+68.04%
^FDG-TC,AMERICAN CENTURY FOCUSED DYNAM,https://finance.yahoo.com/chart/%5EFDG-TC,"21,259.36","+8,473.39",+66.27%
^ROKT-EU,SPDR S&P Kensho Final Frontiers,https://finance.yahoo.com/chart/%5EROKT-EU,126.16,+50.00,+65.65%
^BSV-EU,Vanguard Short Term Bond ETF (e,https://finance.yahoo.com/chart/%5EBSV-EU,"39,634.18","+15,520.30",+64.36%
^BKGMAT,S&P MENA GDR Index (USD) NTR,https://finance.yahoo.com/chart/%5EBKGMAT,"1,066.34",+411.02,+62.72%
^RJMG-EU,FT RAYMOND JAMES MULTICAP GROWT,https://finance.yahoo.com/chart/%5ERJMG-EU,"1,793.11",+690.54,+62.63%
^ALAI-EU,ALGER AI ENABLERS & ADOPTERS ET,https://finance.yahoo.com/chart/%5EALAI-EU,"1,398.50",+534.41,+61.85%
^WBIG-EU,WBI BullBear Yield 3000 ETF Est,https://finance.yahoo.com/chart/%5EWBIG-EU,"60,402.82","+23,041.83",+61.67%
^YMAX-TC,YIELDMAX UNIVERSE FUND OF OPTIO,https://finance.yahoo.com/chart/%5EYMAX-TC,"4,057.68","+1,547.59",+61.65%
^XLSR-TC,SPDR SSGA U.S. Sector Rotation,https://finance.yahoo.com/chart/%5EXLSR-TC,26.75,+10.20,+61.63%
^DCOR-EU,DIMENSIONAL ETF TRUST ESTIMATED,https://finance.yahoo.com/chart/%5EDCOR-EU,"2,012.18",+762.23,+60.98%
^AIVI-TC,WISDOMTREE INTERNATIONAL AI ENH,https://finance.yahoo.com/chart/%5EAIVI-TC,"359,976.62","+136,149.61",+60.83%
^LFGY-EU,-,https://finance.yahoo.com/chart/%5ELFGY-EU,"49,516.91","+18,713.85",+60.75%
^FSCS-EU,-,https://finance.yahoo.com/chart/%5EFSCS-EU,"4,138.17","+1,562.41",+60.66%
^PFFR-TC,InfraCap REIT Preferred ETF,https://finance.yahoo.com/chart/%5EPFFR-TC,"14,110.72","+5,246.23",+59.18%
^NSCS-EU,NUVEEN SMALL CAP SELECT ETF EST,https://finance.yahoo.com/chart/%5ENSCS-EU,442.02,+163.76,+58.85%
^TSMY-EU,YIELDMAX TSM OPTION INCOME STRA,https://finance.yahoo.com/chart/%5ETSMY-EU,"41,934.10","+15,462.80",+58.41%
^IQSM-EU,NYLI CANDRIAM U.S. MID CAP EQUI,https://finance.yahoo.com/chart/%5EIQSM-EU,0.49,+0.18,+58.06%
^BSCQ-TC,Invesco BulletShares 2026 Corpo,https://finance.yahoo.com/chart/%5EBSCQ-TC,"17,523.81","+6,425.03",+57.89%
^GGUS-EU,GOLDMAN SACHS MARKETBETA RUSSE,https://finance.yahoo.com/chart/%5EGGUS-EU,6.03,+2.21,+57.85%
^HAPY-EU,HARBOR HUMAN CAPITAL FACTOR UNC,https://finance.yahoo.com/chart/%5EHAPY-EU,"-2,708.31","+3,666.18",+57.51%
^HEDJ-TC,WISDOM TREE INLT HEDGED EQUITY,https://finance.yahoo.com/chart/%5EHEDJ-TC,"10,332.25","+3,762.03",+57.26%
^CONY-TC,YIELDMAX COIN OPTION INCOME STR,https://finance.yahoo.com/chart/%5ECONY-TC,"-5,392.50","+7,112.84",+56.88%
^SNOY-EU,YIELDMAX SNOW OPTION INCOME STR,https://finance.yahoo.com/chart/%5ESNOY-EU,"136,064.14","+49,037.71",+56.35%
^FEZ-EU,FRESCO DOW JONES EURO STOXX 50,https://finance.yahoo.com/chart/%5EFEZ-EU,365.29,+130.72,+55.73%
^CGSM-EU,CAPITAL GROUP SHORT DURATION MU,https://finance.yahoo.com/chart/%5ECGSM-EU,"14,920.14","+5,313.69",+55.31%
^CPLB-TC,NYLI MACKAY CORE PLUS BOND ETF,https://finance.yahoo.com/chart/%5ECPLB-TC,"14,792.32","+5,241.77",+54.88%
^CLNR-EU,NYLI CLEANER TRANSPORT ETF ESTI,https://finance.yahoo.com/chart/%5ECLNR-EU,0.40,+0.14,+53.85%
^SLYV-EU,SPDR S&P 600 Small Cap Value ET,https://finance.yahoo.com/chart/%5ESLYV-EU,415.60,+144.44,+53.27%
^TPZ-EU,TORTOISE POWER AND ENERGY INFRA,https://finance.yahoo.com/chart/%5ETPZ-EU,"13,543.63","+4,684.14",+52.87%
^GDIV-EU,HARBOR DIVIDEND GROWTH LEADERS,https://finance.yahoo.com/chart/%5EGDIV-EU,"12,578.24","+4,331.01",+52.51%
^STXE-EU,STRIVE EMERGING MARKETS EX-CHIN,https://finance.yahoo.com/chart/%5ESTXE-EU,"3,883.56","+1,334.05",+52.33%
^DFCA-EU,DIMENSIONAL CALIFORNIA MUNICIPA,https://finance.yahoo.com/chart/%5EDFCA-EU,"12,743.89","+4,376.94",+52.31%
^SDCP-TC,VIRTUS NEWFLEET SHORT DURATION,https://finance.yahoo.com/chart/%5ESDCP-TC,"3,711.46","+1,267.13",+51.84%
^MDYG-EU,SPDR S&P 400 Mid Cap Growth ETF,https://finance.yahoo.com/chart/%5EMDYG-EU,-533.33,+546.57,+50.61%
^SHYG-EU,iShares 0-5 Year High Yield Cor,https://finance.yahoo.com/chart/%5ESHYG-EU,"31,296.11","+10,498.55",+50.48%
^TMF-EU,Direxion Daily 30 Year Treasury,https://finance.yahoo.com/chart/%5ETMF-EU,21.48,+7.08,+49.17%
^SDFI-EU,-,https://finance.yahoo.com/chart/%5ESDFI-EU,"60,341.39","+19,535.92",+47.88%
^ALAI-TC,ALGER AI ENABLERS & ADOPTERS ET,https://finance.yahoo.com/chart/%5EALAI-TC,881.03,+284.69,+47.74%
^RSPG-EU,-,https://finance.yahoo.com/chart/%5ERSPG-EU,-290.19,+262.93,+47.54%
^PPA-EU,Invesco Aerospace Defense ETF,https://finance.yahoo.com/chart/%5EPPA-EU,915.10,+293.59,+47.24%
^RNEM-TC,Emerging Markets Equity Select,https://finance.yahoo.com/chart/%5ERNEM-TC,-553.23,+485.22,+46.73%
^JHMM-TC,John Hancock Exchange-Traded Fu,https://finance.yahoo.com/chart/%5EJHMM-TC,-734.69,+639.65,+46.54%
^FKU-TC,First Trust United Kingdom Alph,https://finance.yahoo.com/chart/%5EFKU-TC,"4,359.28","+1,383.22",+46.48%
^BKETLT,S&P Europe ADR Telecom (Industr,https://finance.yahoo.com/chart/%5EBKETLT,89.79,+28.42,+46.31%
^BKCNCH,S&P China Select ADR CAD Hedged,https://finance.yahoo.com/chart/%5EBKCNCH,"4,090.24","+1,290.54",+46.10%
^GXG-EU,Global X/InterBolsa FTSE Columb,https://finance.yahoo.com/chart/%5EGXG-EU,400.78,+126.23,+45.98%
^WEBL-EU,Direxion Daily Dow Jones Intern,https://finance.yahoo.com/chart/%5EWEBL-EU,804.76,+252.26,+45.66%
^QARP-TC,DBX ETF Trust Xtrackers Russell,https://finance.yahoo.com/chart/%5EQARP-TC,15.29,+4.78,+45.48%
^IHDG-TC,WisdomTree International Hedged,https://finance.yahoo.com/chart/%5EIHDG-TC,"24,623.20","+7,619.63",+44.81%
^MMCA-TC,NYLI MACKAY CALIFORNIA MUNI INT,https://finance.yahoo.com/chart/%5EMMCA-TC,"63,578.36","+19,568.17",+44.46%
^CHAT-EU,ROUNDHILL GENERATIVE AI & TECHN,https://finance.yahoo.com/chart/%5ECHAT-EU,"7,243.54","+2,224.67",+44.33%
^STPZ-TC,PIMCO 1 5 Year U.S. TIPS Index,https://finance.yahoo.com/chart/%5ESTPZ-TC,"8,040.19","+2,420.14",+43.06%
^PEZ-EU,Invesco DWA Consumer Cyclicals,https://finance.yahoo.com/chart/%5EPEZ-EU,-181.13,+136.87,+43.04%
^IEO-EU,Ishares Dow Jones US Oil and,https://finance.yahoo.com/chart/%5EIEO-EU,"13,485.79","+4,057.58",+43.04%
^UITB-EU,USAA Core Intermediate-Term Bon,https://finance.yahoo.com/chart/%5EUITB-EU,"20,140.31","+6,040.45",+42.84%
^CSPSADRP,S&P China A-Share Dividend Oppo,https://finance.yahoo.com/chart/%5ECSPSADRP,"10,314.14","+3,089.34",+42.76%
^PAAA-EU,PGIM AAA CLO ETF ESTIMATED CASH,https://finance.yahoo.com/chart/%5EPAAA-EU,"83,737.62","+25,009.01",+42.58%
^MUST-EU,COLUMBIA ETF TR I MULTI SECTOR,https://finance.yahoo.com/chart/%5EMUST-EU,"7,534.53","+2,243.00",+42.39%
^EPI-TC,WisdomTree India Earnings Fund,https://finance.yahoo.com/chart/%5EEPI-TC,"38,138.43","+11,297.89",+42.09%
^BKBRICH,S&P BRIC Select ADR CAD Hedged,https://finance.yahoo.com/chart/%5EBKBRICH,"3,825.25","+1,116.68",+41.23%
^IPO-TC,Renaissance IPO ETF,https://finance.yahoo.com/chart/%5EIPO-TC,279.91,+81.55,+41.11%
^AVSF-TC,AVANTIS SHORT-TERM FIXED INCOME,https://finance.yahoo.com/chart/%5EAVSF-TC,"58,654.15","+16,880.61",+40.41%
^MUST-TC,COLUMBIA ETF TR I MULTI SECTOR,https://finance.yahoo.com/chart/%5EMUST-TC,"5,399.75","+1,551.20",+40.31%
^TPOR-EU,Direxion Shares ETF Trust Direx,https://finance.yahoo.com/chart/%5ETPOR-EU,319.45,+90.67,+39.63%
^SHRY-EU,-,https://finance.yahoo.com/chart/%5ESHRY-EU,"7,586.03","+2,143.95",+39.40%
^USDU-TC,WISDOMTREE TRUST,https://finance.yahoo.com/chart/%5EUSDU-TC,"7,224.35","+2,022.71",+38.89%
^NANR-EU,SPDR Index Shares Funds SPDR S&,https://finance.yahoo.com/chart/%5ENANR-EU,505.44,+141.18,+38.76%
^ZHDG-EU,ZEGA BUY AND HEDGE ETF ESTIMATE,https://finance.yahoo.com/chart/%5EZHDG-EU,"75,556.92","+20,946.31",+38.36%
^TPOR-TC,Direxion Shares ETF Trust Direx,https://finance.yahoo.com/chart/%5ETPOR-TC,"44,913.90","+12,441.94",+38.32%
^FTXN-EU,First Trust Nasdaq Oil and Ga,https://finance.yahoo.com/chart/%5EFTXN-EU,"2,334.84",+646.20,+38.27%
^HCOM-TC,HARTFORD SCHRODERS COMMODITY ST,https://finance.yahoo.com/chart/%5EHCOM-TC,"93,028.17","+25,623.21",+38.01%
^CGGR-TC,CAPITAL GROUP GROWTH ETF TOTAL,https://finance.yahoo.com/chart/%5ECGGR-TC,"26,904.22","+7,404.60",+37.97%
^VXF-EU,Vanguard Extended Market ETF (E,https://finance.yahoo.com/chart/%5EVXF-EU,"2,354.41",+647.81,+37.96%
^JHPI-EU,JOHN HANCOCK PREFERRED INCOME E,https://finance.yahoo.com/chart/%5EJHPI-EU,"28,432.77","+7,809.15",+37.87%
^AVDV-TC,Avantis International Small Cap,https://finance.yahoo.com/chart/%5EAVDV-TC,"12,962.24","+3,550.96",+37.73%
^BKCNCHTR,S&P China Select ADR CAD Hedged,https://finance.yahoo.com/chart/%5EBKCNCHTR,"5,558.60","+1,512.70",+37.39%
^USDU-EU,WISDOMTREE TRUST,https://finance.yahoo.com/chart/%5EUSDU-EU,"7,237.06","+1,959.21",+37.12%
^JPMO-TC,TIDAL TRUST II ETF TOTAL CASH,https://finance.yahoo.com/chart/%5EJPMO-TC,"48,168.39","+12,656.94",+35.64%
^SPUC-EU,SIMPLIFY US EQUITY PLUS UPSIDE,https://finance.yahoo.com/chart/%5ESPUC-EU,"11,128.15","+2,921.03",+35.59%
^MMCA-EU,NYLI MACKAY CALIFORNIA MUNI INT,https://finance.yahoo.com/chart/%5EMMCA-EU,"86,093.71","+22,513.22",+35.41%
^MINO-TC,PIMCO MUNICIPAL INCOME OPPORTUN,https://finance.yahoo.com/chart/%5EMINO-TC,"109,506.74","+28,412.99",+35.04%
^CGDV-TC,CAPITAL GROUP DIVIDEND VALUE ET,https://finance.yahoo.com/chart/%5ECGDV-TC,"32,181.53","+8,334.08",+34.95%
^IWLG-TC,NYLI WINSLOW LARGE CAP GROWTH E,https://finance.yahoo.com/chart/%5EIWLG-TC,"4,326.61","+1,116.03",+34.76%
^FAS-EU,Financial Bull 3x Shares (Estim,https://finance.yahoo.com/chart/%5EFAS-EU,672.10,+173.11,+34.69%
^VIDI-TC,VIDENT INTERNATIONAL EQUITY STR,https://finance.yahoo.com/chart/%5EVIDI-TC,"684,056.38","+175,704.62",+34.56%
^BKGAFT,S&P Africa GDR Index (USD) NTR,https://finance.yahoo.com/chart/%5EBKGAFT,"1,389.84",+355.45,+34.36%
^XMHQ-TC,Invesco S&P MidCap Quality ETF,https://finance.yahoo.com/chart/%5EXMHQ-TC,-31.47,+16.30,+34.12%
^PCY-TC,Invesco Emerging Markets Sovere,https://finance.yahoo.com/chart/%5EPCY-TC,"5,697.31","+1,448.42",+34.09%
^MJUS-EU,AMPLIFY U.S. ALTERNATIVE HARVES,https://finance.yahoo.com/chart/%5EMJUS-EU,"-5,807.66","+2,996.96",+34.04%
^BSJR-EU,Invesco BulletShares 2027 High,https://finance.yahoo.com/chart/%5EBSJR-EU,"28,604.03","+7,235.04",+33.86%
^SDFI-TC,-,https://finance.yahoo.com/chart/%5ESDFI-TC,"41,377.12","+10,457.89",+33.82%
^VETZ-TC,ACADEMY VETERAN IMPACT ETF TOTA,https://finance.yahoo.com/chart/%5EVETZ-TC,"3,330.15",+833.39,+33.38%
^QAI-EU,NYLI HEDGE MULTI-STRATEGY TRACK,https://finance.yahoo.com/chart/%5EQAI-EU,"3,338.90",+835.00,+33.35%
^PFLD-EU,AAM Low Duration Preferred and,https://finance.yahoo.com/chart/%5EPFLD-EU,"10,997.42","+2,728.41",+33.00%
^XPH-TC,SPDR S&P Pharmaceuticals ETF (T,https://finance.yahoo.com/chart/%5EXPH-TC,91.94,+22.79,+32.96%
^AMZY-EU,YIELDMAX AMZN OPTION INCOME STR,https://finance.yahoo.com/chart/%5EAMZY-EU,"27,875.90","+6,867.73",+32.69%
^PFLD-TC,AAM Low Duration Preferred and,https://finance.yahoo.com/chart/%5EPFLD-TC,"10,969.78","+2,685.53",+32.42%
^PHO-EU,Invesco Water Resources ETF,https://finance.yahoo.com/chart/%5EPHO-EU,339.18,+81.92,+31.84%
^FFTY-EU,Innovator IBD 50 ETF,https://finance.yahoo.com/chart/%5EFFTY-EU,"4,271.37","+1,029.85",+31.77%
^FFTY-EU,Innovator IBD 50 ETF,https://finance.yahoo.com/chart/%5EFFTY-EU,"4,271.37","+1,029.85",+31.77%
^RDOG-EU,ALPS REIT Dividend Dogs ETF (Es,https://finance.yahoo.com/chart/%5ERDOG-EU,170.45,+40.89,+31.56%
^AVMV-EU,AVANTIS U.S. MID CAP VALUE ETF,https://finance.yahoo.com/chart/%5EAVMV-EU,"25,099.63","+6,010.61",+31.49%
^BMVP-EU,-,https://finance.yahoo.com/chart/%5EBMVP-EU,338.93,+80.78,+31.29%
^EWK-EU,iShares MSCI Belgium ETF Estima,https://finance.yahoo.com/chart/%5EEWK-EU,"56,223.17","+13,341.60",+31.11%
^YINN-EU,Direxion Daily FTSE China Bull,https://finance.yahoo.com/chart/%5EYINN-EU,13.27,+3.10,+30.48%
^AVLC-EU,AVANTIS U.S. LARGE CAP EQUITY,https://finance.yahoo.com/chart/%5EAVLC-EU,"66,390.81","+15,373.09",+30.13%
^KIE-TC,SPDR KBW Insurance ETF (Total C,https://finance.yahoo.com/chart/%5EKIE-TC,"1,083.11",+249.25,+29.89%
^HYG-EU,iShares iBoxx High Yield Corpor,https://finance.yahoo.com/chart/%5EHYG-EU,"34,642.29","+7,955.85",+29.81%
^FEMS-TC,First Trust Developed Markets S,https://finance.yahoo.com/chart/%5EFEMS-TC,"5,856.40","+1,334.24",+29.50%
^INTF-EU,ISHARES INTERNATIONAL EQUITY FA,https://finance.yahoo.com/chart/%5EINTF-EU,420.02,+95.33,+29.36%
^BKTTLT,S&P International Select DR Tel,https://finance.yahoo.com/chart/%5EBKTTLT,"1,426.66",+322.37,+29.19%
^FTDS-EU,FIRST TRUST DIVIDEND STRENGTH E,https://finance.yahoo.com/chart/%5EFTDS-EU,"3,535.67",+792.89,+28.91%
^VPU-EU,Vanguard Utilities ETF (Estimat,https://finance.yahoo.com/chart/%5EVPU-EU,360.77,+80.45,+28.70%
^PRN-EU,Invesco DWA Industrials Momentu,https://finance.yahoo.com/chart/%5EPRN-EU,"1,264.92",+280.46,+28.49%
^TSMY-TC,YIELDMAX TSM OPTION INCOME STRA,https://finance.yahoo.com/chart/%5ETSMY-TC,"46,342.63","+10,235.11",+28.35%
^FIAX-EU,NICHOLAS FIXED INCOME ALTERNATI,https://finance.yahoo.com/chart/%5EFIAX-EU,"7,811.31","+1,723.83",+28.32%
^DFAU-TC,DIMENSIONAL US CORE EQUITY MARK,https://finance.yahoo.com/chart/%5EDFAU-TC,"4,722.11","+1,041.16",+28.29%
^AVIV-TC,AVANTIS INTERNATIONAL LARGE CAP,https://finance.yahoo.com/chart/%5EAVIV-TC,"8,000.92","+1,760.41",+28.21%
^CSPSADRPU,S&P China A-Share Dividend Oppo,https://finance.yahoo.com/chart/%5ECSPSADRPU,"11,650.27","+2,557.75",+28.13%
^INFO-EU,Harbor PanAgora Dynamic Large C,https://finance.yahoo.com/chart/%5EINFO-EU,117.17,+25.57,+27.91%
^BKGEGT,S&P Egypt GDR Index (USD) NTR,https://finance.yahoo.com/chart/%5EBKGEGT,"1,271.96",+272.44,+27.26%
^BAB-TC,Invesco Taxable Municipal Bond,https://finance.yahoo.com/chart/%5EBAB-TC,"32,998.79","+7,034.16",+27.09%
^SMLV-EU,SPDR SSGA US Small Cap Low Vola,https://finance.yahoo.com/chart/%5ESMLV-EU,313.41,+65.66,+26.50%
^XLI-TC,Industrial Select Sector SPDR F,https://finance.yahoo.com/chart/%5EXLI-TC,299.21,+62.18,+26.23%
^DFVX-EU,DIMENSIONAL US LARGE CAP VECTOR,https://finance.yahoo.com/chart/%5EDFVX-EU,"6,542.61","+1,351.00",+26.02%
^VIG-EU,Vanguard Dividend Appreciation,https://finance.yahoo.com/chart/%5EVIG-EU,851.75,+172.95,+25.48%
^BKCCNT,S&P China Classic ADR Index (US,https://finance.yahoo.com/chart/%5EBKCCNT,"3,163.42",+626.98,+24.72%
^MDYV-EU,SPDR Dow Jones Mid Cap Value ET,https://finance.yahoo.com/chart/%5EMDYV-EU,862.26,+170.87,+24.71%
^PXI-EU,Invesco DWA Energy Momentum ETF,https://finance.yahoo.com/chart/%5EPXI-EU,393.54,+77.81,+24.64%
^RWK-EU,Invesco S&P MidCap 400 Revenue,https://finance.yahoo.com/chart/%5ERWK-EU,248.89,+49.18,+24.63%
^BIGY-TC,YIELDMAX TARGET 12 BIG 50 OPTIO,https://finance.yahoo.com/chart/%5EBIGY-TC,"10,715.76","+2,088.20",+24.20%
^YEAR-TC,AB ULTRA SHORT INCOME ETF TOTAL,https://finance.yahoo.com/chart/%5EYEAR-TC,"117,728.14","+22,838.56",+24.07%
^PXE-EU,Invesco Dynamic Energy Explorat,https://finance.yahoo.com/chart/%5EPXE-EU,598.12,+115.27,+23.87%
^VAW-EU,Vanguard Materials ETF (Estimat,https://finance.yahoo.com/chart/%5EVAW-EU,275.43,+52.16,+23.36%
^FCG-EU,First Trust Natural Gas ETF (Es,https://finance.yahoo.com/chart/%5EFCG-EU,"1,648.53",+312.16,+23.36%
^VB-EU,Vanguard Small Cap ETF (Estimat,https://finance.yahoo.com/chart/%5EVB-EU,542.85,+102.35,+23.23%
^MNBD-TC,ALPS INTERMEDIATE MUNICIPAL BON,https://finance.yahoo.com/chart/%5EMNBD-TC,"-16,884.66","+5,047.93",+23.02%
^BKCLT,S&P Chile ADR Index (USD) NTR,https://finance.yahoo.com/chart/%5EBKCLT,362.01,+67.67,+22.99%
^PVAL-TC,PUTNAM FOCUSED LARGE CAP VALUE,https://finance.yahoo.com/chart/%5EPVAL-TC,"145,387.36","+27,157.70",+22.97%
^ULTY-EU,YIELDMAX ULTRA OPTION INCOME ST,https://finance.yahoo.com/chart/%5EULTY-EU,"16,457.58","+3,062.42",+22.86%
^FTIF-EU,FIRST TRUST BLOOMBERG INFLATION,https://finance.yahoo.com/chart/%5EFTIF-EU,"4,566.52",+841.01,+22.57%
^VOOV-EU,Vanguard S&P 500 Value (Estimat,https://finance.yahoo.com/chart/%5EVOOV-EU,435.32,+80.04,+22.53%
^YYY-EU,YieldShares High Income ETF,https://finance.yahoo.com/chart/%5EYYY-EU,"12,951.87","+2,320.20",+21.82%
^FLRN-EU,SPDR BLOOMBERG INVESTMENT GRADE,https://finance.yahoo.com/chart/%5EFLRN-EU,"46,875.33","+8,378.12",+21.76%
^RVER-TC,-,https://finance.yahoo.com/chart/%5ERVER-TC,"12,464.05","+2,178.05",+21.17%
^AVUS-EU,Avantis U.S. Equity ETF Estimat,https://finance.yahoo.com/chart/%5EAVUS-EU,"73,270.54","+12,768.78",+21.10%
^RSPT-TC,-,https://finance.yahoo.com/chart/%5ERSPT-TC,-148.78,+39.76,+21.09%
^HTAB-TC,Hartford Schroders Tax Aware Bo,https://finance.yahoo.com/chart/%5EHTAB-TC,"187,151.48","+32,089.80",+20.69%
^SCMB-EU,SCHWAB MUNICIPAL BOND ETF ESTIM,https://finance.yahoo.com/chart/%5ESCMB-EU,"1,840,534.25","+313,623.38",+20.54%
^BKMC-TC,BNY Mellon US Mid Cap Core Equi,https://finance.yahoo.com/chart/%5EBKMC-TC,"-4,149.29","+1,049.92",+20.19%
^BIL-EU,SPDR BLOOMBERG 1-3 MONTH T-BILL,https://finance.yahoo.com/chart/%5EBIL-EU,"17,428.21","+2,924.86",+20.17%
^TIPX-TC,SPDR BLOOMBERG 1-10 YEAR TIPS E,https://finance.yahoo.com/chart/%5ETIPX-TC,"-21,426.01","+5,409.57",+20.16%
^DXJ-TC,WisdomTree Japan Dividend (tota,https://finance.yahoo.com/chart/%5EDXJ-TC,"-74,854.16","+18,864.13",+20.13%
^SPSK-EU,SP Funds Dow Jones Global Sukuk,https://finance.yahoo.com/chart/%5ESPSK-EU,"5,832.18",+976.48,+20.11%
^THTA-TC,SOFI ENHANCED YIELD ETF TOTAL C,https://finance.yahoo.com/chart/%5ETHTA-TC,"34,543.53","+5,783.06",+20.11%
^BKBRICHTR,S&P BRIC Select ADR CAD Hedged,https://finance.yahoo.com/chart/%5EBKBRICHTR,"5,732.55",+956.44,+20.03%
^FWD-TC,AB DISRUPTORS ETF TOTAL CASH,https://finance.yahoo.com/chart/%5EFWD-TC,"32,373.12","+5,339.93",+19.75%
^BKXYDTR,S&P China Xia Yi Dai ADR Index,https://finance.yahoo.com/chart/%5EBKXYDTR,"3,753.98",+615.91,+19.63%
^INDE-EU,MATTHEWS INDIA ACTIVE ETF ESTIM,https://finance.yahoo.com/chart/%5EINDE-EU,"19,385.36","+3,138.91",+19.32%
^EMHC-EU,SPDR BLOOMBERG EMERGING MARKETS,https://finance.yahoo.com/chart/%5EEMHC-EU,"63,931.27","+10,315.11",+19.24%
^YOLO-EU,AdvisorShares Pure Cannabis ETF,https://finance.yahoo.com/chart/%5EYOLO-EU,59.68,+9.57,+19.10%
^IYE-EU,iSHARES DOW JONES US ENERGY SEC,https://finance.yahoo.com/chart/%5EIYE-EU,"5,170.50",+827.64,+19.06%
^PQDI-TC,Principal Spectrum Tax Advantag,https://finance.yahoo.com/chart/%5EPQDI-TC,"31,298.33","+4,955.95",+18.81%
^XLP-TC,Consumer Staples Select Sector,https://finance.yahoo.com/chart/%5EXLP-TC,101.12,+15.87,+18.62%
^MEDI-TC,HARBOR HEALTH CARE ETF TOTAL CA,https://finance.yahoo.com/chart/%5EMEDI-TC,"16,072.89","+2,520.21",+18.60%
^XOP-TC,SPDR S&P Oil and Gas Explorat,https://finance.yahoo.com/chart/%5EXOP-TC,203.11,+31.65,+18.46%
^DFEV-EU,DIMENSIONAL EMERGING MARKETS VA,https://finance.yahoo.com/chart/%5EDFEV-EU,"10,999.54","+1,685.77",+18.10%
^CLOZ-TC,ELDRIDGE BBB-B CLO ETF TOTAL CA,https://finance.yahoo.com/chart/%5ECLOZ-TC,"517,253.16","+78,716.69",+17.95%
^DFAI-TC,DIMENSIONAL INTERNATIONAL CORE,https://finance.yahoo.com/chart/%5EDFAI-TC,"17,753.64","+2,694.43",+17.89%
^QLTI-EU,GMO INTERNATIONAL QUALITY ETF E,https://finance.yahoo.com/chart/%5EQLTI-EU,"6,083.32",+919.07,+17.80%
^AVMU-TC,AVANTIS CORE MUNICIPAL FIXED IN,https://finance.yahoo.com/chart/%5EAVMU-TC,"34,856.90","+5,198.73",+17.53%
^RSPM-EU,-,https://finance.yahoo.com/chart/%5ERSPM-EU,645.13,+96.10,+17.50%
^SHE-TC,SPDR SSGA Gender Diversity Inde,https://finance.yahoo.com/chart/%5ESHE-TC,-916.97,+192.17,+17.33%
^PSL-EU,Invesco DWA Consumer Staples Mo,https://finance.yahoo.com/chart/%5EPSL-EU,657.01,+95.93,+17.10%
^GSSC-EU,GOLDMAN SACHS ETF TRUST ACTIVEB,https://finance.yahoo.com/chart/%5EGSSC-EU,491.05,+71.64,+17.08%
^GXUS-TC,GOLDMAN SACHS MARKETBETA TOTAL,https://finance.yahoo.com/chart/%5EGXUS-TC,"2,114.58",+302.80,+16.71%
^PTBD-EU,Pacer Trendpilot US Bond ETF Es,https://finance.yahoo.com/chart/%5EPTBD-EU,"6,135.73",+876.62,+16.67%
^USCA-TC,XTRACKERS MSCI USA CLIMATE ACTI,https://finance.yahoo.com/chart/%5EUSCA-TC,5.76,+0.82,+16.60%
^EQIN-TC,-,https://finance.yahoo.com/chart/%5EEQIN-TC,"7,707.69","+1,096.13",+16.58%
^QVMM-EU,INVESCO S&P MIDCAP 400 QVM MULT,https://finance.yahoo.com/chart/%5EQVMM-EU,180.25,+25.60,+16.55%
^SPSM-EU,SPDR Portfolio S&P 600 Small Ca,https://finance.yahoo.com/chart/%5ESPSM-EU,584.47,+82.42,+16.42%
^CRED-TC,COLUMBIA RESEARCH ENHANCED REAL,https://finance.yahoo.com/chart/%5ECRED-TC,"8,939.98","+1,259.82",+16.40%
^CGBL-TC,CAPITAL GROUP CORE BALANCED ETF,https://finance.yahoo.com/chart/%5ECGBL-TC,"30,788.76","+4,333.19",+16.38%
^GUSA-EU,GOLDMAN SACHS MARKETBETA U.S. 1,https://finance.yahoo.com/chart/%5EGUSA-EU,"2,133.47",+299.08,+16.30%
^DTH-TC,WisdomTree International High D,https://finance.yahoo.com/chart/%5EDTH-TC,"24,332.88","+3,399.15",+16.24%
^XMMO-EU,Invesco S&P MidCap Momentum ETF,https://finance.yahoo.com/chart/%5EXMMO-EU,"1,343.35",+185.23,+15.99%
^EFAV-EU,iShares Edge MSCI Min Volatilit,https://finance.yahoo.com/chart/%5EEFAV-EU,"43,701.72","+6,025.87",+15.99%
